id,title,opening_date,closing_date,previews_date,year,theatre_id,theatre_name,production_type,show_type,show_type_simple,intermissions,n_performances,run_time,show_never_opened,revival,pre_broadway,limited_run,repertory,other_titles,official_website,production_type_simple
312483,The Darling of the Gods,1903-09-16 00:00:00,NULL,NULL,1903,7447,The Old Belasco Theatre,NULL,NULL,NULL,NULL,64,NULL,0,0,0,0,0,NULL,NULL,NULL
312484,The Darling of the Gods,1902-12-03 00:00:00,NULL,NULL,1902,7447,The Old Belasco Theatre,Original Production,NULL,NULL,NULL,182,NULL,0,0,0,0,0,NULL,NULL,Original
312487,Mrs. McThing,1952-02-20 00:00:00,1953-01-10 00:00:00,NULL,1952,7042,Martin Beck Theatre,Original Production,Play,Play,NULL,320,NULL,0,0,0,0,0,NULL,NULL,Original
312489,Getting Away With Murder,1996-03-17 00:00:00,1996-03-31 00:00:00,NULL,1996,5016,Broadhurst Theatre,Original Production,Play,Play,NULL,17,NULL,0,0,0,0,0,NULL,NULL,Original
312491,Ring Round the Moon,1950-11-23 00:00:00,1951-01-13 00:00:00,NULL,1950,7042,Martin Beck Theatre,Original Production,Play with Music,Play,NULL,68,NULL,0,0,0,0,0,NULL,NULL,Original
312495,The Gentle People,1939-01-05 00:00:00,NULL,NULL,1939,5205,Belasco Theatre,NULL,Unknown,Unknown,NULL,141,NULL,0,0,0,0,0,NULL,NULL,NULL
312504,"Peter, Paul & Mary From Bleecker to Broadway""",1986-03-18 00:00:00,1986-03-23 00:00:00,NULL,1986,7393,Minskoff Theatre,Original Production,NULL,NULL,NULL,7,NULL,0,0,0,0,0,NULL,NULL,Original
312508,Moorcroft,1874-10-17 00:00:00,NULL,NULL,1874,7087,[Venue Name unknown],Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312509,The Octoroon,1859-12-05 00:00:00,NULL,NULL,1859,7543,Old Winter Garden Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312510,The Octoroon,1929-03-12 00:00:00,NULL,NULL,1929,5622,Maxine Elliott's Theatre,Revival,Play,Play,NULL,NULL,NULL,0,1,0,0,0,NULL,NULL,Revival
312511,Indiscretions,1995-04-27 00:00:00,1995-11-04 00:00:00,NULL,1995,5031,Ethel Barrymore Theatre,Original Production,Play,Play,NULL,220,NULL,0,0,0,0,0,NULL,NULL,Original
312514,Kage-No-Chikara,1930-03-04 00:00:00,NULL,NULL,1930,5334,Booth Theatre,Original Production,Play,Play,NULL,15,NULL,0,0,0,0,0,NULL,NULL,Original
312515,Arabian Nightmare,1927-01-10 00:00:00,NULL,NULL,1927,5028,Cort Theatre,Original Production,Play,Play,NULL,24,NULL,0,0,0,0,0,NULL,NULL,Original
312516,"Finden Sie, dass Constance sich richtig verhaelt?",1946-10-09 00:00:00,1946-10-20 00:00:00,NULL,1946,7139,Barbizon-Plaza Theatre,Revival,Play,Play,NULL,8,NULL,0,1,0,0,0,NULL,NULL,Revival
312520,The Eternal Road,1937-01-07 00:00:00,1937-05-15 00:00:00,NULL,1937,7375,Manhattan Opera House,Original Production,Musical,Musical,NULL,153,NULL,0,0,0,0,0,NULL,NULL,Original
312521,Martha Graham and her Dance Company,1960-05-04 00:00:00,1960-05-07 00:00:00,NULL,1960,0,NULL,Original Production,Special,Special,NULL,3,NULL,0,0,0,0,0,NULL,NULL,Original
312589,Shirley Bassey,1979-09-10 00:00:00,1979-09-22 00:00:00,1979-09-10 00:00:00,1979,7393,Minskoff Theatre,Original Production,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312604,Greco's Spanish Ballet,1952-03-01 00:00:00,1952-04-01 00:00:00,1952-03-01 00:00:00,1952,5060,Palace Theatre,Original Production,Special,Special,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312605,Angna Enters,1952-03-01 00:00:00,NULL,NULL,1952,5387,ANTA Washington Square Theatre,Revival,Special,Special,NULL,NULL,NULL,0,1,0,0,0,NULL,NULL,Revival
312614,Marriage,1935-02-01 00:00:00,NULL,NULL,1935,5052,Majestic Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312615,The White Guard,1935-02-01 00:00:00,NULL,NULL,1935,5052,Majestic Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312616,I Forgot,1935-02-01 00:00:00,NULL,NULL,1935,5052,Majestic Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312617,Enemies,1935-02-01 00:00:00,NULL,NULL,1935,5052,Majestic Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312618,The Deluge,1935-02-01 00:00:00,NULL,NULL,1935,5052,Majestic Theatre,Revival,Play,Play,NULL,NULL,NULL,0,1,0,0,0,NULL,NULL,Revival
312619,Poverty Is No Crime,1935-02-01 00:00:00,NULL,NULL,1935,5052,Majestic Theatre,NULL,Unknown,Unknown,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL
312620,Strange Child,1935-02-01 00:00:00,NULL,NULL,1935,5052,Majestic Theatre,NULL,Unknown,Unknown,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL
312623,Harry Houdini,1926-01-01 00:00:00,NULL,NULL,1926,7050,National Theatre,Revival,NULL,NULL,NULL,NULL,NULL,0,1,0,0,0,NULL,NULL,Revival
312628,Miss Civilization,2013-05-01 00:00:00,NULL,2013-05-01 00:00:00,1913,0,NULL,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312629,"Bertha, the Sewing Machine Girl",1906-08-13 00:00:00,NULL,NULL,1906,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312630,The Great Divide,1908-11-16 00:00:00,NULL,NULL,1908,5720,Grand Opera House,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312631,Edith Stein,1982-09-28 00:00:00,NULL,1982-09-21 00:00:00,1982,7900,Playhouse Theatre,Original Production,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312632,Georgia Brown and Friends,1982-10-21 00:00:00,1982-10-21 00:00:00,1982-10-15 00:00:00,1982,7047,Nederlander Theatre,Original Production,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312633,The Prodigal Daughter,1893-05-22 00:00:00,NULL,NULL,1893,7125,American Theatre,Original Production,Musical,Musical,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312634,"Excelsior, Jr.",1895-11-25 00:00:00,NULL,NULL,1895,5798,Olympia Theatre Lyric Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312635,La Tosca,1888-03-03 00:00:00,NULL,NULL,1888,5017,Broadway Theatre,Original Production,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312636,The New President,1861-09-25 00:00:00,NULL,NULL,1861,7556,Wallack's Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312637,Broadway Fever,1929-01-02 00:00:00,NULL,NULL,1929,5017,Broadway Theatre,Original Production,Special,Special,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312638,The Gunner's Mate,1900-01-09 00:00:00,NULL,NULL,1900,5720,Grand Opera House,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312639,Man's Enemy,1900-01-29 00:00:00,NULL,NULL,1900,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312640,The Ladies' Battle,1900-02-26 00:00:00,NULL,NULL,1900,7519,Fifth Avenue Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312641,Marie Antoinette,1900-02-26 00:00:00,NULL,NULL,1900,7519,Fifth Avenue Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312642,Mary Stuart,1900-02-26 00:00:00,NULL,NULL,1900,7519,Fifth Avenue Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312643,The Amber Heart,1900-03-12 00:00:00,NULL,NULL,1900,5300,Knickerbocker Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312644,Robespierre,1900-03-12 00:00:00,NULL,NULL,1900,5300,Knickerbocker Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312645,Waterloo,1900-03-12 00:00:00,NULL,NULL,1900,5300,Knickerbocker Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312646,Across the Pacific,1900-03-19 00:00:00,NULL,NULL,1900,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312647,Oliver Goldsmith,1900-03-19 00:00:00,NULL,NULL,1900,7519,Fifth Avenue Theatre,Original Production,Play,Play,NULL,33,NULL,0,0,0,0,0,NULL,NULL,Original
312648,On the Stroke of Twelve,1900-03-26 00:00:00,NULL,NULL,1900,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312649,Dangerous Women,1900-04-16 00:00:00,NULL,NULL,1900,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312650,Caught in the Web,1900-04-23 00:00:00,NULL,NULL,1900,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312651,Uncle Sam in China,1900-09-03 00:00:00,NULL,NULL,1900,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312652,A Wife in Pawn,1900-09-10 00:00:00,NULL,NULL,1900,5720,Grand Opera House,Original Production,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312653,Reaping the Whirlwind,1900-09-17 00:00:00,NULL,NULL,1900,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312654,The Great White Diamond,1900-11-05 00:00:00,NULL,NULL,1900,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312655,A Man from the West,1900-11-12 00:00:00,NULL,NULL,1900,5720,Grand Opera House,Original Production,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312656,An African King,1900-11-19 00:00:00,NULL,NULL,1900,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312657,The Flaming Arrow,1900-12-17 00:00:00,NULL,NULL,1900,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312658,Tom Pinch,1900-12-31 00:00:00,NULL,NULL,1900,5794,Garden Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312659,Lost in the Desert,1901-01-14 00:00:00,NULL,NULL,1901,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312660,The Honest Blacksmith,1901-01-21 00:00:00,NULL,NULL,1901,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312661,Nell Gwyn,1901-01-21 00:00:00,NULL,NULL,1901,7396,Murray Hill Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312662,The Master-of-Arms,1901-02-25 00:00:00,NULL,NULL,1901,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312663,The Convict's Daughter,1901-03-18 00:00:00,NULL,NULL,1901,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312664,Winchester,1901-04-22 00:00:00,NULL,NULL,1901,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312665,The Prisoner of Algiers,1901-05-13 00:00:00,NULL,NULL,1901,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312666,Kit Carson,1901-05-27 00:00:00,NULL,NULL,1901,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312667,Prince Charlie,1901-10-22 00:00:00,NULL,NULL,1901,5271,Criterion Center Stage Right,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312668,The Penitent,1902-01-06 00:00:00,NULL,NULL,1902,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312669,Beyond Human Power,1902-01-13 00:00:00,NULL,NULL,1902,7446,Theatre Republic,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312670,Mariana,1902-01-13 00:00:00,NULL,NULL,1902,7446,Theatre Republic,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312671,The Happy Hypocrite,1902-01-13 00:00:00,NULL,NULL,1902,7446,Theatre Republic,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312672,An American Gentleman,1902-01-20 00:00:00,NULL,NULL,1902,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312673,Pennsylvania,1902-01-25 00:00:00,NULL,NULL,1902,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312674,The Man Who Dared,1902-02-10 00:00:00,NULL,NULL,1902,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312675,The Pledge of Honor,1902-04-21 00:00:00,NULL,NULL,1902,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312676,At The Old Cross Roads,1902-05-12 00:00:00,NULL,NULL,1902,5720,Grand Opera House,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312677,Jeanne du Barri,1902-06-03 00:00:00,NULL,NULL,1902,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312678,Man to Man,1902-08-25 00:00:00,NULL,NULL,1902,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312679,Only a Shop-Girl,1902-09-01 00:00:00,NULL,NULL,1902,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312680,Mrs. Jack,1902-09-02 00:00:00,NULL,NULL,1902,7566,Chickering Hall,Original Production,Play,Play,NULL,72,NULL,0,0,0,0,0,NULL,NULL,Original
312681,The King of Detectives,1902-09-08 00:00:00,NULL,NULL,1902,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312682,For Her Children's Sake,1902-09-15 00:00:00,NULL,NULL,1902,5720,Grand Opera House,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312683,In the Midst of Life,1902-10-16 00:00:00,NULL,NULL,1902,7396,Murray Hill Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312684,The Little Mother,1902-10-16 00:00:00,NULL,NULL,1902,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312685,Private John Allen,1902-10-20 00:00:00,NULL,NULL,1902,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312686,The Judgement of King Solomon,1902-10-27 00:00:00,NULL,NULL,1902,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312687,Old Sleuth,1902-10-27 00:00:00,NULL,NULL,1902,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312688,A Kentucky Feud,1902-11-24 00:00:00,NULL,NULL,1902,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312689,The Cardinal,1902-12-02 00:00:00,NULL,NULL,1902,5794,Garden Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312690,The Slaves of Russia,1902-12-08 00:00:00,NULL,NULL,1902,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312691,The Peddler,1902-12-15 00:00:00,NULL,NULL,1902,7090,Haverly's 14th Street Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312692,A Remarkable Case,1902-12-15 00:00:00,NULL,NULL,1902,7125,American Theatre,Original Production,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312693,A Desperate Chance,1902-12-22 00:00:00,NULL,NULL,1902,5720,Grand Opera House,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312694,The Scales of Justice,1903-01-12 00:00:00,NULL,NULL,1903,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312695,For Home and Honor,1903-01-26 00:00:00,NULL,NULL,1903,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312696,Why Women Sin,1903-01-26 00:00:00,NULL,NULL,1903,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312697,Nevada,1903-02-02 00:00:00,NULL,NULL,1903,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312698,The Queen of the Highway,1903-02-09 00:00:00,NULL,NULL,1903,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312699,The Dangers of Paris,1903-03-09 00:00:00,NULL,NULL,1903,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312700,The Suburban,1903-03-23 00:00:00,NULL,NULL,1903,5339,Academy of Music,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312701,The Minister's Daughters,1903-04-06 00:00:00,NULL,NULL,1903,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312702,The Point of View,1903-04-14 00:00:00,NULL,NULL,1903,5831,Mrs. Osborn's Playhouse,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312703,The Child Bride,1903-04-20 00:00:00,NULL,NULL,1903,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312704,The Mummy and the Humming Bird,1903-04-20 00:00:00,NULL,NULL,1903,7233,Empire Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312705,Who Is Brown?,1903-05-11 00:00:00,NULL,NULL,1903,7519,Fifth Avenue Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312706,A Mother's Love,1903-05-18 00:00:00,NULL,NULL,1903,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312707,The Little Church Around the Corner,1903-05-18 00:00:00,NULL,NULL,1903,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312708,A Wife's Secret,1903-05-25 00:00:00,NULL,NULL,1903,7557,Star Theatre,Original Production,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312709,The Merchant of Venice,1903-05-25 00:00:00,NULL,NULL,1903,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312710,The Evil That Men Do,1903-08-29 00:00:00,NULL,NULL,1903,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312711,The Charity Nurse,1903-08-31 00:00:00,NULL,NULL,1903,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312712,No Wedding Bells for Her,1903-09-14 00:00:00,NULL,NULL,1903,5720,Grand Opera House,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312713,Wedded and Parted,1903-09-14 00:00:00,NULL,NULL,1903,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312714,Mary of Magdala,1903-09-14 00:00:00,NULL,NULL,1903,7468,Manhattan Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312715,Rachel Goldstein,1903-09-21 00:00:00,NULL,NULL,1903,5720,Grand Opera House,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312716,The Wayward Son,1903-10-12 00:00:00,NULL,NULL,1903,5720,Grand Opera House,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312717,Lights of Home,1903-11-02 00:00:00,NULL,NULL,1903,7090,Haverly's 14th Street Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312718,The Sign of the Four,1903-11-09 00:00:00,NULL,NULL,1903,6622,West End Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312719,The Worst Woman in London,1903-11-09 00:00:00,NULL,NULL,1903,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312720,Our New Minister,1903-11-30 00:00:00,NULL,NULL,1903,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312721,The Light of Other Days,1903-11-30 00:00:00,NULL,NULL,1903,7090,Haverly's 14th Street Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312722,"Gentleman by Day, Burglar by Night",1903-12-14 00:00:00,NULL,NULL,1903,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312723,A Midnight Marriage,1904-01-04 00:00:00,NULL,NULL,1904,5720,Grand Opera House,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312724,By Right of Sword,1904-01-18 00:00:00,NULL,NULL,1904,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312725,If Women Were Men,1904-02-08 00:00:00,NULL,NULL,1904,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312726,Mice and Men,1904-02-29 00:00:00,NULL,NULL,1904,7524,Garrick Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312727,Out of the Fold,1904-03-07 00:00:00,NULL,NULL,1904,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312728,Hush-a-Bye Baby,1904-03-07 00:00:00,NULL,NULL,1904,7519,Fifth Avenue Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312729,Driven from Home,1904-04-11 00:00:00,NULL,NULL,1904,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312730,Starr's Girl,1904-05-16 00:00:00,NULL,NULL,1904,7396,Murray Hill Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312731,The Prince of the World,1904-06-03 00:00:00,NULL,NULL,1904,7396,Murray Hill Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312732,Fighting Bob,1904-06-13 00:00:00,NULL,NULL,1904,7519,Fifth Avenue Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312733,Dealers in White Women,1904-08-22 00:00:00,NULL,NULL,1904,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312734,The White Tigress of Japan,1904-08-27 00:00:00,NULL,NULL,1904,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312735,A Texas Ranger,1904-09-25 00:00:00,NULL,NULL,1904,7090,Haverly's 14th Street Theatre,Original Production,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312736,Her Mad Marriage,1904-09-26 00:00:00,NULL,NULL,1904,7125,American Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312737,After Midnight,1904-10-03 00:00:00,NULL,NULL,1904,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312738,A Prisoner of War,1904-10-10 00:00:00,NULL,NULL,1904,7557,Star Theatre,Original Production,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312739,Tracked Around the World,1904-11-07 00:00:00,NULL,NULL,1904,7557,Star Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
312740,The Way to Kenmare,1904-11-07 00:00:00,NULL,NULL,1904,7090,Haverly's 14th Street Theatre,Original Production,Play,Play,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
